Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,FamilySize,IsAlone
1,3,0,-0.10463740114712752,1,1,-0.3759734456620463,1,0,0,2,0
1,1,1,-0.41203677443229225,0,0,0.4301017176975453,1,0,0,0,1
0,1,0,-0.10463740114712752,0,0,-0.10999386513144661,0,0,1,0,1
1,1,0,1.432359465278696,1,0,0.4888260712199769,0,0,1,1,0
0,3,0,-0.027787557825836348,0,0,-0.5115608673997704,0,0,1,0,1
0,2,0,1.7397588385638607,0,0,-0.4288154815385896,0,0,1,0,1
0,3,0,-0.7962859910387481,0,0,-0.5546970791605981,0,0,1,0,1
1,1,1,0.6638610320657843,0,0,4.618801290398115,1,0,0,0,1
1,2,1,-0.1814872444684187,0,0,-0.4876386579974721,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.36999230507970715,0,1,0,0,1
0,3,0,0.27961181545932834,0,0,-0.551755920337654,0,0,1,0,1
1,2,1,-1.7953339542155335,0,1,0.04176993013247014,0,0,1,1,0
0,3,0,-0.9499856776813305,1,0,-0.568715818574279,0,0,1,1,0
0,2,0,0.35646165878061953,0,0,-0.4288154815385896,0,0,1,0,1
0,2,0,1.5860591519212783,0,0,-0.4288154815385896,0,0,1,0,1
1,1,0,-0.1814872444684187,1,0,0.5147082688618853,0,0,1,1,0
0,3,0,-0.719436147717457,0,0,-0.5308736926947507,0,0,1,0,1
1,2,1,0.04906228549545483,3,0,-0.2405813168701657,0,0,1,3,0
1,3,1,-0.10463740114712752,0,0,-0.5526382679845372,0,1,0,0,1
0,2,0,-0.33518693111100106,1,0,-0.12293496395240078,0,0,1,1,0
0,3,1,-0.33518693111100106,1,0,-0.548226529750121,0,0,1,1,0
1,1,1,-0.027787557825836348,0,0,4.237921222826851,0,0,1,0,1
0,3,0,-1.4110847376090776,0,0,-0.29263982803627664,1,0,0,0,1
0,2,0,-0.10463740114712752,0,0,-0.7346959991247785,0,0,1,0,1
0,2,0,-0.48888661775358344,0,0,-0.4288154815385896,0,0,1,0,1
0,2,0,-0.48888661775358344,0,0,-0.4288154815385896,0,0,1,0,1
0,3,0,-0.06621247948648194,0,0,-0.3558747427295753,0,0,1,0,1
0,3,1,1.432359465278696,1,3,0.0741226771848555,0,0,1,4,0
1,1,0,0.4333115021019107,0,0,5.124238728242953,1,0,0,0,1
0,3,0,-0.10463740114712752,0,0,-0.5489135844511608,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5489135844511608,0,0,1,0,1
1,1,0,-0.10463740114712752,0,0,-0.02881788161818882,0,0,1,0,1
0,1,0,0.5101613454232019,1,0,1.1205869863883744,0,0,1,1,0
1,1,1,-0.6425863043961658,2,2,5.124238728242953,1,0,0,4,0
0,3,0,-0.41203677443229225,1,0,-0.3558747427295753,0,0,1,1,0
1,3,0,0.12591212881674602,0,0,-0.548226529750121,0,0,1,0,1
0,1,0,3.123056018347102,1,1,0.9358822123074836,0,0,1,2,0
0,3,0,-1.0268355210026217,1,1,-0.2582282698078304,0,0,1,2,0
1,2,1,0.04906228549545483,0,0,-0.4288154815385896,0,0,1,0,1
0,1,0,-0.7962859910387481,1,0,0.5147082688618853,0,0,1,1,0
0,3,0,0.12591212881674602,0,0,-0.5523441521022427,0,1,0,0,1
1,2,1,-1.949033640858116,1,1,-0.19352277570305973,0,0,1,2,0
1,3,0,-1.7953339542155335,0,1,-0.44116834859495496,0,0,1,1,0
0,3,0,0.27961181545932834,0,0,-0.5111679285810251,0,0,1,0,1
0,3,0,-0.48888661775358344,0,0,-0.5489135844511608,0,0,1,0,1
1,2,1,1.432359465278696,1,2,0.7947065888061656,0,0,1,3,0
1,2,0,-2.204943619118015,1,1,-0.3935215756632601,0,0,1,2,0
0,3,0,-0.10463740114712752,0,0,-0.5512665115095161,0,0,1,0,1
0,2,0,-0.8731358343600393,0,0,-0.4641093874139191,0,0,1,0,1
0,3,0,0.35646165878061953,0,0,-0.5452853709271769,0,0,1,0,1
1,1,1,0.27961181545932834,0,0,1.3005859063525549,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.3935215756632601,0,0,1,0,1
0,3,0,0.8944105620296577,0,0,-0.5670499462169634,0,0,1,0,1
1,3,0,-0.719436147717457,0,0,-0.5645981962221572,1,0,0,0,1
1,1,1,0.5101613454232019,1,2,2.08881647090158,0,0,1,3,0
0,3,0,-1.0268355210026217,0,0,-0.551755920337654,0,0,1,0,1
1,1,1,1.6629089952425695,1,0,1.0996059358090202,0,0,1,1,0
0,1,0,-0.10463740114712752,0,0,0.1970631159839199,1,0,0,0,1
0,3,1,0.08748720715610042,0,0,-0.5523441521022427,0,1,0,0,1
0,3,0,-0.10463740114712752,1,0,-0.16646411453197382,0,1,0,1,0
0,3,0,0.20276197213803718,0,0,-0.5379324738698166,0,0,1,0,1
0,3,0,-0.41203677443229225,0,0,-0.5111679285810251,0,0,1,0,1
0,3,0,1.432359465278696,0,0,-0.5498924021074366,0,0,1,0,1
0,2,1,2.1240080551703167,0,0,-0.4876386579974721,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5646970191586081,1,0,0,0,1
1,2,1,1.893458525206443,1,3,-0.19352277570305973,0,0,1,4,0
0,3,0,-0.8731358343600393,0,0,-0.5523441521022427,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5523441521022427,0,1,0,0,1
1,3,1,-1.8721837975368247,0,0,-0.44116834859495496,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5526382679845372,0,1,0,0,1
1,1,1,1.0481102486722402,0,1,4.237921222826851,0,0,1,1,0
1,3,1,-1.2573850509664952,0,0,-0.5645981962221572,1,0,0,0,1
1,1,1,-0.9499856776813305,1,0,0.6064724241377418,0,0,1,1,0
0,1,0,-0.027787557825836348,0,0,-0.02881788161818882,0,0,1,0,1
0,3,0,-0.10463740114712752,1,2,-0.1829346039404609,0,0,1,3,0
0,3,0,-0.33518693111100106,0,0,-0.5688146415107299,0,0,1,0,1
0,3,0,-0.33518693111100106,0,0,-0.5641087873940193,0,0,1,0,1
1,3,1,-0.8731358343600393,0,0,-0.558325292684582,0,0,1,0,1
0,3,0,-1.6416342675729512,4,1,-0.04940599337879768,0,1,0,5,0
1,3,0,-2.1795831708219895,1,2,-0.25058125686817573,0,0,1,3,0
0,1,0,1.2786597786361138,0,0,1.1288222310926181,1,0,0,0,1
0,3,0,-0.10463740114712752,0,0,-0.5523441521022427,0,1,0,0,1
0,2,0,-1.0268355210026217,0,0,-0.12293496395240078,0,0,1,0,1
0,3,1,-0.10463740114712752,8,2,0.9017647699613317,0,0,1,10,0
0,1,0,-0.10463740114712752,0,0,-0.012446215146152687,1,0,0,0,1
0,3,0,-0.33518693111100106,0,0,-0.5489135844511608,0,0,1,0,1
0,2,0,0.7407108753870755,0,0,-0.4288154815385896,0,0,1,0,1
1,1,1,1.5092093085999871,0,0,-0.12460083630971629,0,0,1,0,1
1,3,1,0.12591212881674602,0,0,-0.5303842838666128,0,0,1,0,1
0,3,0,0.04906228549545483,0,0,-0.5645981962221572,1,0,0,0,1
0,3,1,0.04906228549545483,1,1,-0.16646411453197382,0,0,1,2,0
0,2,0,0.35646165878061953,0,0,-0.4288154815385896,0,0,1,0,1
1,2,1,0.12591212881674602,1,1,-0.11705264630651252,0,0,1,2,0
1,1,0,-1.4110847376090776,1,2,2.08881647090158,0,0,1,3,0
1,3,0,-2.224156079948338,0,1,-0.5343042603458327,1,0,0,1,0
1,3,0,-0.1814872444684187,0,0,-0.5705793368044965,0,0,1,0,1
0,3,0,0.12591212881674602,0,0,-0.551755920337654,0,0,1,0,1
0,1,0,0.7407108753870755,0,0,-0.7346959991247785,0,0,1,0,1
0,3,1,-0.8731358343600393,0,0,-0.551755920337654,0,0,1,0,1
0,2,0,0.7407108753870755,0,0,-0.4288154815385896,0,0,1,0,1
1,1,1,0.27961181545932834,1,0,0.5147082688618853,0,0,1,1,0
0,3,0,-0.2583370877897099,0,0,-0.5491088773970043,0,0,1,0,1
0,3,0,0.7407108753870755,0,0,-0.16646411453197382,0,0,1,0,1
0,2,0,0.4333115021019107,0,0,-0.4876386579974721,0,0,1,0,1
0,3,1,-1.7953339542155335,4,2,0.0011819383758412065,0,0,1,6,0
0,3,0,0.08748720715610042,0,0,-0.5452853709271769,0,0,1,0,1
0,1,0,-0.10463740114712752,0,0,-0.7346959991247785,0,0,1,0,1
0,3,1,-0.48888661775358344,0,0,-0.548226529750121,0,0,1,0,1
0,2,0,0.12591212881674602,1,1,0.13598583540313294,1,0,0,2,0
0,3,0,1.0481102486722402,0,0,-0.5829322038608618,0,0,1,0,1
0,3,0,-1.4879345809303688,3,2,-0.07822934984365013,0,0,1,5,0
1,1,1,1.7397588385638607,1,1,1.4652908004374259,0,0,1,2,0
1,3,0,-0.1814872444684187,0,0,-0.5308736926947507,0,0,1,0,1
0,1,0,0.6638610320657843,0,0,-0.7346959991247785,0,0,1,0,1
1,3,1,-0.1814872444684187,0,1,-0.44116834859495496,0,0,1,1,0
0,3,0,-2.1027333275006983,4,1,0.19912192715998075,0,0,1,5,0
0,3,0,-0.10463740114712752,0,0,-0.5711675685690852,0,1,0,0,1
0,3,0,-0.10463740114712752,0,0,0.5946089659095145,0,0,1,0,1
1,2,0,-2.1795831708219895,0,2,0.13598583540313294,1,0,0,2,0
1,3,0,-0.10463740114712752,0,0,-0.5523441521022427,0,1,0,0,1
1,1,1,2.5082572717767726,0,0,1.1476456475594605,0,0,1,0,1
1,3,1,-1.1036853643239128,1,0,-0.3945992162559869,1,0,0,1,0
1,2,0,-2.192647644186609,1,1,-0.2935221756831599,0,0,1,2,0
0,3,0,-0.10463740114712752,0,0,-0.5645981962221572,1,0,0,0,1
0,3,0,-0.48888661775358344,0,0,-0.5498924021074366,0,0,1,0,1
0,3,0,-0.8731358343600393,0,0,-0.5394030532812887,0,0,1,0,1
1,1,1,0.7407108753870755,1,1,1.2219581428434958,1,0,0,2,0
0,3,0,-0.6425863043961658,0,0,-0.5308736926947507,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5452853709271769,0,0,1,0,1
1,3,0,0.20276197213803718,0,0,0.5946089659095145,0,0,1,0,1
1,1,0,-0.10463740114712752,0,0,-0.03587666279325473,1,0,0,0,1
0,3,0,-0.719436147717457,0,0,-0.548226529750121,0,0,1,0,1
0,2,0,-1.0268355210026217,0,0,-0.4876386579974721,0,0,1,0,1
1,1,1,0.04906228549545483,0,0,-0.005288611034635832,1,0,0,0,1
0,3,0,0.3948865804412651,0,0,-0.5832263197431561,1,0,0,0,1
0,3,0,-0.9499856776813305,0,0,-0.5308736926947507,0,0,1,0,1
0,3,0,0.9712604053509489,0,0,-0.5570500062189534,0,0,1,0,1
0,3,0,-0.10463740114712752,8,2,0.9017647699613317,0,0,1,10,0
0,3,0,0.4333115021019107,0,0,-0.5489135844511608,1,0,0,0,1
0,2,0,-0.10463740114712752,0,1,0.04176993013247014,0,0,1,1,0
1,1,1,-0.10463740114712752,1,0,1.3618608328062438,1,0,0,1,0
0,3,0,-1.949033640858116,4,2,0.0011819383758412065,0,0,1,6,0
0,3,0,3.430455391632267,0,0,-0.551755920337654,0,0,1,0,1
0,3,1,-1.56478442425166,1,1,-0.3759734456620463,1,0,0,2,0
1,1,1,-1.0268355210026217,0,1,0.19235726186720922,0,0,1,1,0
0,2,1,1.1249600919935314,1,0,-0.12293496395240078,0,0,1,1,0
1,3,1,-0.8731358343600393,0,1,-0.5146973191685581,0,0,1,1,0
1,1,1,1.2018099353148226,1,1,3.144497195392677,0,0,1,2,0
1,1,0,1.6629089952425695,0,0,-0.10999386513144661,0,0,1,0,1
1,3,1,-0.41203677443229225,0,3,-0.28156224744554,1,0,0,3,0
0,3,0,-0.10463740114712752,0,0,-0.5645981962221572,1,0,0,0,1
0,3,0,0.8944105620296577,2,0,-0.40273799095083784,0,0,1,2,0
0,2,0,-0.6425863043961658,1,0,-0.4641093874139191,0,0,1,1,0
1,1,1,1.432359465278696,0,0,-0.12460083630971629,0,0,1,0,1
0,3,1,-0.10463740114712752,8,2,0.9017647699613317,0,0,1,10,0
0,2,0,-0.41203677443229225,0,0,-0.4288154815385896,0,0,1,0,1
1,2,1,0.9712604053509489,0,0,-0.4288154815385896,0,0,1,0,1
1,2,1,-0.1814872444684187,1,0,-0.4086203085967261,1,0,0,1,0
0,1,0,0.12591212881674602,0,0,0.45343334240819655,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5111679285810251,0,0,1,0,1
1,3,0,-1.949033640858116,1,1,-0.47273757093690794,0,0,1,2,0
0,3,0,-0.2583370877897099,0,0,-0.5489135844511608,0,0,1,0,1
1,1,1,1.3555096219574048,1,1,0.501865992977382,0,0,1,2,0
0,1,0,0.27961181545932834,0,0,-0.6170496462070135,0,0,1,0,1
0,3,0,1.3555096219574048,0,0,-0.5229325638728015,0,0,1,0,1
1,2,1,-0.10463740114712752,1,0,-0.16999350511950675,1,0,0,1,0
1,3,1,-1.1036853643239128,0,0,-0.5646970191586081,1,0,0,0,1
0,3,0,-0.719436147717457,0,0,-0.5030315068132324,0,0,1,0,1
0,3,0,-0.7962859910387481,0,0,-0.5489135844511608,0,0,1,0,1
0,3,0,-0.10463740114712752,0,0,-0.5489135844511608,0,0,1,0,1
1,1,1,2.0471582118490255,0,1,1.2219581428434958,1,0,0,1,0
1,2,1,-0.33518693111100106,0,1,-0.12293496395240078,0,0,1,1,0
0,3,0,0.27961181545932834,0,0,-0.5489135844511608,0,0,1,0,1
0,3,1,-0.5657364610748746,0,0,-0.4872457191787267,0,0,1,0,1
0,2,0,-0.10463740114712752,0,0,-0.4876386579974721,0,0,1,0,1
0,3,0,-0.33518693111100106,0,0,-0.5688146415107299,0,0,1,0,1
0,3,1,0.7407108753870755,0,5,-0.04940599337879768,0,1,0,5,0
0,2,0,-0.1814872444684187,0,0,-0.4288154815385896,0,0,1,0,1
1,1,1,-0.7962859910387481,0,0,-0.02881788161818882,0,0,1,0,1
0,3,1,-0.10463740114712752,1,2,-0.1829346039404609,0,0,1,3,0
1,1,0,-0.2583370877897099,0,0,-0.02881788161818882,1,0,0,0,1
0,3,0,0.20276197213803718,0,0,-0.5523441521022427,0,1,0,0,1
